Navn       Per Dato     Tid  Kjøp     Salg     Omsatt   Endring Volum
Bank       D   14.11.95 0946                      60,99                 32
Bank       D   14.11.95 1006                      60,99                163
BEB        D   14.11.95 1432   137,00   137,50   137,50              36500
BEB        D   14.11.95 1517   137,00   138,00   137,50              40700
BEB        D   14.11.95 1532   137,50   138,00   137,50              40700
BEB        D   14.11.95 1547   137,00   138,00   137,50              44200
BEB        D   14.11.95 1602   136,50   137,00   137,00              48700
BSH        D   14.11.95 1021    65,00    68,00                            
BON        D   14.11.95 1021   127,00                                     
BON        D   14.11.95 1036   127,00   130,00                            
BON        D   14.11.95 1217   127,50   130,00   127,50               1300
BOR        D   14.11.95 1006             54,00                            
BOR        D   14.11.95 1118    48,00    54,00                            
BORB       D   14.11.95 1006             53,00                            
BORB       D   14.11.95 1118    47,50    53,00                            
BORB       D   14.11.95 1203    47,50    52,00                            
COL        D   14.11.95 1006    20,00    22,00                            
COL        D   14.11.95 1021    20,00    21,00                            
NAL        D   14.11.95 1021    10,20    10,50                            
NAL        D   14.11.95 1036    10,20    10,40                            
NAL        D   14.11.95 1104    10,00    10,40    10,20               1000
NAL        D   14.11.95 1133    10,00    10,50    10,00              48300
NAL        D   14.11.95 1517    10,00    10,50    10,00              54400
SFJ        D   14.11.95 0946                                            40
SFJ        D   14.11.95 1006             79,00                          40
SFJ        D   14.11.95 1021    75,00    79,00                          40
DUA        D   14.11.95 1006    37,00    43,00                            
DUAB       D   14.11.95 1006    37,00    42,00                            
EID        D   14.11.95 1049    15,00                                     
FAR        D   14.11.95 1006    14,50    15,00                            
FAR        D   14.11.95 1036    14,50    14,70                            
FAR        D   14.11.95 1247    14,50    14,60                            
FAR        D   14.11.95 1316    14,50    14,60    14,50               7000
FAR        D   14.11.95 1401    14,50    14,60    14,60               8000
FAR        D   14.11.95 1547    14,50    14,60    14,60              10000
FAR        D   14.11.95 1602    14,50    14,60    14,60              20000
FOT        D   14.11.95 1006    41,50    43,50                            
FOT        D   14.11.95 1148    41,50    42,50                            
FOT        D   14.11.95 1217    41,50    42,00                            
GRO        D   14.11.95 1006            139,00                            
GRO        D   14.11.95 1021   127,00   134,00                            
GRO        D   14.11.95 1118   127,00   130,00                            
GRO        D   14.11.95 1217   127,50   130,00                            
GRO        D   14.11.95 1532   128,00   130,00                            
GRO        D   14.11.95 1602   127,50   130,00   130,00               1000
HAV        D   14.11.95 1006    16,00    18,00                            
HAV        D   14.11.95 1021    17,50    18,00    17,50               3500
HAV        D   14.11.95 1036    17,50    17,90    17,50               8500
HAV        D   14.11.95 1104    17,00    17,90    17,50               8500
HAV        D   14.11.95 1148    17,50    17,90    17,50               8500
HAV        D   14.11.95 1203    17,50    18,00    17,70              19000
HAV        D   14.11.95 1247    17,50    18,00    17,70              22000
HAV        D   14.11.95 1301    17,50    18,00    17,70              24000
HAV        D   14.11.95 1316    17,70    18,50    18,00              29000
HAV        D   14.11.95 1331    18,00    18,50    18,00              29000
HAV        D   14.11.95 1446    17,80    18,50    18,00              59000
HAV        D   14.11.95 1517    18,00    18,50    18,00              59000
HAV        D   14.11.95 1532    18,00    18,50    18,00              64000
HAV        D   14.11.95 1547    18,10    18,50    18,00              64000
HAV        D   14.11.95 1602    18,20    18,50    18,00              64000
IMS        D   14.11.95 1006              4,30                            
IMS        D   14.11.95 1021     3,50     3,85                            
IMS        D   14.11.95 1035     3,50     3,75                            
IMS        D   14.11.95 1217     3,60     3,75                            
IMS        D   14.11.95 1247     3,60     3,75                        2000
IMS        D   14.11.95 1417     3,60     3,70     3,65              15000
IMS        D   14.11.95 1446     3,65     3,75     3,65              29000
IMS        D   14.11.95 1532     3,60     3,65     3,65              35000
IMS        D   14.11.95 1547     3,65     3,75     3,65              39000
IMS        D   14.11.95 1603     3,65     3,75     3,65              43000
IVH        D   14.11.95 0946                                            40
IVH        D   14.11.95 1021    10,50                                   40
JIN        D   14.11.95 1021     6,50     7,50                            
JIN        D   14.11.95 1104     6,50     7,00                            
LSL        D   14.11.95 1006             13,70                            
LSL        D   14.11.95 1021             13,50                            
LSL        D   14.11.95 1203    12,00    13,50                            
LSL        D   14.11.95 1247    12,00    13,00                            
LHO        D   14.11.95 1006    86,00                                     
LHO        D   14.11.95 1021    92,00    93,50                            
LHO        D   14.11.95 1059    92,00    93,00                            
LHO        D   14.11.95 1417    92,00    93,00                      100000
LHO        D   14.11.95 1516    92,00    93,00    93,00             104000
LHO        D   14.11.95 1603    92,00    93,00    93,00             109000
LOI        D   14.11.95 1021             27,50                            
LOI        D   14.11.95 1035    25,00    27,50                            
LOI        D   14.11.95 1301    25,00    27,00                            
MET        D   14.11.95 0946                                            40
MET        D   14.11.95 1021    47,50                                   40
MET        D   14.11.95 1035    47,50             47,50                 45
MET        D   14.11.95 1332    47,50    60,00    47,50                 45
MET        D   14.11.95 1417    47,50    52,00    47,50                 45
MET        D   14.11.95 1431    47,50    52,00    47,50                 95
MET        D   14.11.95 1603    47,50    60,00    47,50               1195
NOS        D   14.11.95 1021    14,00    14,70                            
NOS        D   14.11.95 1203    14,00    14,30                            
NOS        D   14.11.95 1231    13,90    14,00    14,00               1000
NOS        D   14.11.95 1446    13,90    14,00    13,90              21000
NOS        D   14.11.95 1603    13,90    14,30    13,90              23000
NOS        D   14.11.95 1616    13,90    14,30    14,30              24000
NATT       D   14.11.95 1021             25,00                            
NATT       D   14.11.95 1035    22,00    24,00                            
NATT       D   14.11.95 1532    22,00    23,00                            
NATT       D   14.11.95 1603    22,00    25,00                        1400
NAS        D   14.11.95 1104    39,00    41,50                            
NAS        D   14.11.95 1203    39,00    39,50                            
SPT        D   14.11.95 0946                                          8000
SPT        D   14.11.95 1006     1,80     1,85                        8000
SPT        D   14.11.95 1247     1,80     1,82                        8000
SPT        D   14.11.95 1317     1,80     1,82     1,80               9000
SPT        D   14.11.95 1516     1,80     1,82     1,80              51000
SPT        D   14.11.95 1547     1,80     1,82     1,80              71000
SPT        D   14.11.95 1603     1,80     1,82     1,82              78000
SME        D   14.11.95 1006            110,00                            
SME        D   14.11.95 1104    95,00   110,00                            
SME        D   14.11.95 1118    95,00   105,00                            
SME        D   14.11.95 1132   100,00   105,00                            
SME        D   14.11.95 1231   100,00   105,00   102,00                 40
SME        D   14.11.95 1301   100,00   104,00   102,00                 40
SME        D   14.11.95 1332   102,00   104,00   102,00                 40
SME        D   14.11.95 1402   103,00   104,00   102,00                 40
SME        D   14.11.95 1516   100,00   104,00   103,00                140
SME        D   14.11.95 1603   102,00   104,00   103,00                140
SME        D   14.11.95 1616   102,00   104,00   103,00                150
SMT        D   14.11.95 1006    47,50                                     
SOL        D   14.11.95 1006    13,00                                     
SOL        D   14.11.95 1036    13,00    13,50                            
SOL        D   14.11.95 1417             13,00    13,00               4000
SOL        D   14.11.95 1517    12,00    13,00    13,00               4000
SOL        D   14.11.95 1547    12,50    13,00    13,00               4000
SOL        D   14.11.95 1603    13,00    13,50    13,00               7000
SPA        D   14.11.95 1006    14,00    15,00                            
SPA        D   14.11.95 1148    14,00    15,00                       50000
SPA        D   14.11.95 1202    14,60    15,00                       50000
SPA        D   14.11.95 1401    14,60    14,80                       50000
SPA        D   14.11.95 1432    14,50    14,80    14,60              55000
SPA        D   14.11.95 1447    14,50             14,60              55000
SPA        D   14.11.95 1502    14,60    15,00    14,60              56000
SPA        D   14.11.95 1532    14,60    14,80    14,60              56000
SPA        D   14.11.95 1603    14,60    14,80    14,80              61000
STO        D   14.11.95 1006    98,00                                     
STO        D   14.11.95 1036    99,00   102,00   100,00              21100
STO        D   14.11.95 1049    99,00   102,00    99,00              21100
STO        D   14.11.95 1232    99,00   100,00    99,00              21100
STO        D   14.11.95 1316    98,00   100,00    99,00              23000
STO        D   14.11.95 1432    98,00   100,00    99,00              23100
STO        D   14.11.95 1502    98,00    99,50    99,00              23100
STO        D   14.11.95 1515    98,00    99,50    99,50              23400
STO        D   14.11.95 1532    98,00    99,50    99,50              23500
STO        D   14.11.95 1547    98,50    99,50    99,50              31000
STO        D   14.11.95 1603    99,00   100,00    98,50              31700
STOB       D   14.11.95 1006    90,00   110,00                            
STOB       D   14.11.95 1015    96,00   110,00                            
STOB       D   14.11.95 1036    96,00    99,00                            
STOB       D   14.11.95 1104    98,00    99,00                            
STOB       D   14.11.95 1202    96,00    99,00    98,00               2000
STOB       D   14.11.95 1216    97,00    98,00    98,00               2000
STOB       D   14.11.95 1502    97,00    98,00    98,00               5000
STOB       D   14.11.95 1541    97,00    98,00    98,00               5010
STOB       D   14.11.95 1547    97,00    98,00    97,00               8010
TOD        D   14.11.95 1006    94,00    98,00                          20
TOD        D   14.11.95 1036    94,00    95,00                          20
TOD        D   14.11.95 1049    94,00    95,50    95,00               1020
TOD        D   14.11.95 1057    94,50    95,50    95,00               1020
TOD        D   14.11.95 1104    95,00    96,00    95,00               1020
TOD        D   14.11.95 1119    95,00    95,50    95,00               6720
TOD        D   14.11.95 1132    95,00    96,00    95,50               8420
TOD        D   14.11.95 1148    95,50    97,00    97,00              14300
TOD        D   14.11.95 1216    95,50    96,50    97,00              14300
TOD        D   14.11.95 1230    95,50    96,50    97,00              16300
TOD        D   14.11.95 1316    95,50    96,00    97,00              16300
TOD        D   14.11.95 1346    95,50    96,00    95,50              16500
TOD        D   14.11.95 1401    96,00    97,00    96,00              19300
TOD        D   14.11.95 1417    96,00    97,00    96,00              20300
TOD        D   14.11.95 1432    96,50    97,00    96,00              20300
TOD        D   14.11.95 1502    96,50    97,00    96,50              21300
TOD        D   14.11.95 1517    96,50    97,00    96,50              30300
TOD        D   14.11.95 1532    97,00    98,00    97,00              34300
TOD        D   14.11.95 1547    97,50    98,00    98,00              36400
TOD        D   14.11.95 1603    98,00   100,00    98,00              43400
WBS        D   14.11.95 1006    27,00    31,50                            
WBS        D   14.11.95 1021    30,00    31,50                            
WBS        D   14.11.95 1447    30,00    31,00                            
WBS        D   14.11.95 1517    30,00    31,50    30,00               1000
WWI        D   14.11.95 1006   110,00                                     
WWI        D   14.11.95 1036   110,00   120,00                            
WWI        D   14.11.95 1148   111,00   120,00                            
WWI        D   14.11.95 1216   112,00   120,00                            
WWI        D   14.11.95 1232   111,50   120,00                            
WWI        D   14.11.95 1247   111,00   120,00                            
WWI        D   14.11.95 1301   111,00   116,00                            
WWI        D   14.11.95 1346   110,00   116,00                            
WWI        D   14.11.95 1502   111,00   116,00                            
WWIB       D   14.11.95 1021   109,00   115,00                            
WWIB       D   14.11.95 1119   110,00   115,00                            
WWIB       D   14.11.95 1202   111,00   115,00                            
WWIB       D   14.11.95 1232   110,00   112,00                            
WWIB       D   14.11.95 1346   109,00   111,00   110,00               3000
WWIB       D   14.11.95 1417   109,00   112,00   110,00               4000
WWIB       D   14.11.95 1447   110,00   112,00   110,00               4000
WWIB       D   14.11.95 1616   110,00   112,00   112,00               4300
ADE        D   14.11.95 1006   600,00                                     
ADE        D   14.11.95 1036   625,00   750,00                            
ADEB       D   14.11.95 1006   600,00   700,00                            
ADEB       D   14.11.95 1021   600,00   650,00                            
ADEB       D   14.11.95 1148   600,00   640,00   625,00               2000
ACL        D   14.11.95 1006    72,00                                     
ACL        D   14.11.95 1021    80,00    87,00                            
ACL        D   14.11.95 1049    80,00    85,00                            
ACL        D   14.11.95 1132    81,00    83,00                            
ACL        D   14.11.95 1232    81,00    82,00    82,00              47500
ACL        D   14.11.95 1316    81,00    82,00    82,00              55000
ACL        D   14.11.95 1447    81,00    82,00    82,00              57500
ACL        D   14.11.95 1603    81,00    82,00    82,00              57900
AXI        D   14.11.95 1021    21,50    22,50    22,00               6500
AXI        D   14.11.95 1036    21,50    22,00    22,00               6500
AXI        D   14.11.95 1104    21,50    22,00    22,00              12500
AXI        D   14.11.95 1132    21,50    22,00    22,00              14500
AXI        D   14.11.95 1148    21,50    22,00    22,00              19500
AXI        D   14.11.95 1202    21,50    22,00    22,00              20500
AXI        D   14.11.95 1247    21,50    22,50    22,00              29400
AXI        D   14.11.95 1301    22,00    22,50    22,00              34400
AXI        D   14.11.95 1316    22,00    22,50    22,00              54400
AXI        D   14.11.95 1331    21,50    22,50    22,00              61400
AXI        D   14.11.95 1346    21,50    22,00    22,00              63400
AXI        D   14.11.95 1359    21,50    22,00    22,00              73400
AXI        D   14.11.95 1517    21,50    22,00    22,00              86400
AXI        D   14.11.95 1532    21,50    22,00    21,50              92900
AXI        D   14.11.95 1543    21,50    22,00    21,50              93900
AXI        D   14.11.95 1544    21,00    22,00    21,50              93900
AXI        D   14.11.95 1547    21,00    21,50    21,50              94900
AXI        D   14.11.95 1603    21,50    22,00    21,50              96900
BNR        D   14.11.95 1006             85,00                            
BNR        D   14.11.95 1021    85,00                                     
BNR        D   14.11.95 1119    85,00    98,00                            
BNR        D   14.11.95 1202    87,00    98,00                            
BRO        D   14.11.95 1021             57,00                            
BRO        D   14.11.95 1036    56,00    57,00    57,00               8000
BOH        D   14.11.95 1021     4,90     5,00                            
BOH        D   14.11.95 1247     4,80     4,90     4,90               8000
BOH        D   14.11.95 1317     4,80     4,90     4,90              13000
BOH        D   14.11.95 1447     4,80     4,90     4,80              16000
EAB        D   14.11.95 1006     7,50                                     
EAB        D   14.11.95 1043     7,50     8,80                            
EAB        D   14.11.95 1050     7,50     8,00                            
EAB        D   14.11.95 1231     7,60     8,00                            
EAB        D   14.11.95 1301     7,60     7,80     7,60               2000
EAB        D   14.11.95 1317     7,60     7,80     7,60               4000
EAB        D   14.11.95 1402     8,00     8,80     7,60               6000
EAB        D   14.11.95 1416     8,00     8,50     7,60               6000
EAB        D   14.11.95 1447     8,00     8,50     7,60               8000
FOS        D   14.11.95 1021   135,00                                     
FOS        D   14.11.95 1347   135,00   180,00                            
FOU        D   14.11.95 1006             30,00                            
FOU        D   14.11.95 1104    26,00    30,00                            
FOU        D   14.11.95 1331    27,00    30,00                            
FOU        D   14.11.95 1547    26,00    30,00    27,00               3000
HAG        D   14.11.95 1006   105,00   107,00                            
HSD        D   14.11.95 1021    93,00                                     
HSD        D   14.11.95 1036    95,00                                     
HSD        D   14.11.95 1050    95,00             95,00                105
HSD        D   14.11.95 1203    95,00   100,00    95,00                105
HIT        D   14.11.95 1036   130,00                                     
HIT        D   14.11.95 1050   130,00   140,00                            
HIT        D   14.11.95 1119   130,00   135,00                            
HIT        D   14.11.95 1231   130,00   135,00   132,50               7500
HIT        D   14.11.95 1317   131,00   135,00   132,50               7500
HIT        D   14.11.95 1347   132,00   135,00   132,50               7500
HIT        D   14.11.95 1532   132,00   134,00   132,50               7500
HIT        D   14.11.95 1603   133,00   137,50   135,00              18500
HIT        D   14.11.95 1616   133,00   137,50   135,00              32900
IBY        D   14.11.95 1006     0,11                                     
IBY        D   14.11.95 1104     0,13     0,16                            
IBY        D   14.11.95 1231     0,13     0,15                            
IBY        D   14.11.95 1317     0,14     0,15     0,13               5000
IBY        D   14.11.95 1414     0,14     0,15     0,13             131000
IBY        D   14.11.95 1517     0,13     0,15     0,15             236000
IBY        D   14.11.95 1532     0,13     0,14     0,15             256000
JOT        D   14.11.95 1021    37,00    39,00                            
JOT        D   14.11.95 1050    37,00    38,00                            
KEN        D   14.11.95 1006              6,50                            
KEN        D   14.11.95 1021     5,90     6,10     6,00               5000
KEN        D   14.11.95 1050     5,95     6,10     6,00               5000
KEN        D   14.11.95 1104     5,95     6,00     6,00              15000
KEN        D   14.11.95 1133     5,95     6,00     6,00              34000
KEN        D   14.11.95 1203     5,95     6,00     6,00              44000
KEN        D   14.11.95 1447     5,80     5,95     5,95              52000
KEN        D   14.11.95 1547     5,70     5,85     5,95              52000
KOA        D   14.11.95 1021   110,00                                     
KOA        D   14.11.95 1050                     115,00                 50
KOA        D   14.11.95 1104   110,00   115,00   115,00                 50
KOA        D   14.11.95 1119   110,00   114,00   115,00                 50
KOA        D   14.11.95 1347   110,00   114,00   115,00              15100
KOA        D   14.11.95 1447   110,00   114,00   115,00              30100
KOA        D   14.11.95 1547   110,00   115,00   110,00              31300
KOA        D   14.11.95 1603   111,00   115,00   115,00              31300
KDP        D   14.11.95 1119    55,00                                     
KDP        D   14.11.95 1247    55,00    90,00                            
KDP        D   14.11.95 1517    60,00    70,00                            
LEG        D   14.11.95 1021    38,00    42,00                            
LEG        D   14.11.95 1216    38,00    42,00                        1000
LEG        D   14.11.95 1301    38,00    41,00                        1000
LEG        D   14.11.95 1317    38,00    41,00                        2000
LEG        D   14.11.95 1517    38,00    40,00                        2000
MIF        D   14.11.95 1036    67,00    70,00                            
MUS        D   14.11.95 1021            150,00                            
NAM        D   14.11.95 1021   112,50                                     
NAM        D   14.11.95 1118   135,00                                     
ORC        D   14.11.95 1021   195,00   205,00                            
ORC        D   14.11.95 1035   195,00   200,00                            
ORC        D   14.11.95 1104   190,00   200,00   195,00                300
ORC        D   14.11.95 1133   193,00   200,00   194,00                900
ORC        D   14.11.95 1146   193,00   200,00   195,00               1100
ORC        D   14.11.95 1148   193,00   200,00   194,00               3400
ORC        D   14.11.95 1203   193,00   195,00   194,00               3400
ORC        D   14.11.95 1217   185,00   190,00   190,00               7650
ORC        D   14.11.95 1247   185,00   190,00   190,00               7670
ORC        D   14.11.95 1301   175,00   185,00   180,00               8420
ORC        D   14.11.95 1331   180,00   187,00   185,00               8920
ORC        D   14.11.95 1347   186,00   189,00   186,00              10800
ORC        D   14.11.95 1401   191,00   195,00   192,00              14900
ORC        D   14.11.95 1417   191,00   195,00   192,00              16300
ORC        D   14.11.95 1432   195,00   199,00   197,00              17600
ORC        D   14.11.95 1446   197,00   203,00   201,00              19700
ORC        D   14.11.95 1502   199,00   202,00   203,00              20100
ORC        D   14.11.95 1517   199,00   202,00   199,00              20600
ORC        D   14.11.95 1532   199,00   200,00   199,00              20700
ORC        D   14.11.95 1547   195,00   198,00   198,00              20800
ORC        D   14.11.95 1603   194,00   194,50   194,00              21000
RIC        D   14.11.95 1006            110,00                            
RIC        D   14.11.95 1148   102,00   110,00                            
RIC        D   14.11.95 1432   102,00   105,00                            
RIN        D   14.11.95 1006             97,00                            
RIN        D   14.11.95 1021             95,00                            
RIN        D   14.11.95 1104    85,00    95,00                            
RIN        D   14.11.95 1331    85,00    95,00                        2000
RIN        D   14.11.95 1401    90,00    95,00    95,00              27000
RIN        D   14.11.95 1417    90,00    95,00    90,00              27500
SNT        D   14.11.95 1019    27,00                                     
SNT        D   14.11.95 1021    27,00    27,40                            
SNT        D   14.11.95 1035    27,00    27,20                            
SNT        D   14.11.95 1104    27,00    27,10                            
SNT        D   14.11.95 1148    27,00    27,10    27,00                600
SNT        D   14.11.95 1203    27,00    27,10    27,10               1200
SNT        D   14.11.95 1231    27,00    27,20    27,10            1102000
SNT        D   14.11.95 1241    27,00    27,20    27,10            1112000
SNT        D   14.11.95 1331    27,00    27,10    27,10            1112000
SNT        D   14.11.95 1357    27,00    27,10    27,00            1113000
SNT        D   14.11.95 1432    27,00    27,10    27,00            1134000
SNT        D   14.11.95 1517    27,10    27,20    27,10            1135000
SNT        D   14.11.95 1547    27,10    27,20    27,20            1138000
SNT        D   14.11.95 1603    27,00    27,10    27,00            1154000
STX        D   14.11.95 1021    23,70    24,50                            
STX        D   14.11.95 1104    23,70    24,40                            
STX        D   14.11.95 1118    23,70    23,80                            
STX        D   14.11.95 1231    23,80    24,00    23,80               4000
STX        D   14.11.95 1301    23,80    23,90    23,80               4000
STX        D   14.11.95 1316    23,80    23,90    23,90               7000
STX        D   14.11.95 1401    23,80    23,90    23,80              18200
STX        D   14.11.95 1517    23,80    23,90    23,80              19400
STX        D   14.11.95 1532    23,80    23,90    23,80              28200
STX        D   14.11.95 1547    23,70    23,90    23,90              40200
SEN        D   14.11.95 1006             48,00                            
SEN        D   14.11.95 1021    40,00    48,00                            
SEN        D   14.11.95 1133    45,00    48,00                            
SEN        D   14.11.95 1217    46,00    48,00                            
SEN        D   14.11.95 1231    46,00    48,00    47,00                 21
SEN        D   14.11.95 1247    45,00    48,00    45,00                621
SEN        D   14.11.95 1301    45,00    47,00    45,00               4621
SEN        D   14.11.95 1401    45,00    47,00    45,50               4921
SEN        D   14.11.95 1502    45,50    47,00    45,50               5921
SEN        D   14.11.95 1603    45,50    46,50    46,00              12900
SEN        D   14.11.95 1614    45,50    46,50    46,00              13600
SKF        D   14.11.95 1006   185,00   300,00                            
SKF        D   14.11.95 1021   220,00   300,00                            
STA        D   14.11.95 1035   430,00                                     
STA        D   14.11.95 1050   460,00                                     
STA        D   14.11.95 1148   460,00   600,00                            
SYS        D   14.11.95 1006            140,00                            
SYS        D   14.11.95 1021   130,00   140,00                            
SYS        D   14.11.95 1050   135,00   140,00                        1500
SYS        D   14.11.95 1133   135,00   139,00                        1500
TTS        D   14.11.95 1006    74,00                                     
TTS        D   14.11.95 1050    74,00    80,00                            
TTS        D   14.11.95 1118    74,00    78,00                            
TES        D   14.11.95 1006     6,80     6,90                            
TES        D   14.11.95 1532     6,80     6,90     6,80             118000
TES        D   14.11.95 1547     6,80     6,90     6,90             120000
TES        D   14.11.95 1616     6,80     6,90     6,90             220000
VVL        D   14.11.95 1036   500,00                                     
VVL        D   14.11.95 1118   500,00   680,00                            
VVL        D   14.11.95 1347   505,00   680,00                            
EIRG       D   14.11.95 0946                                           260
EIRG       D   14.11.95 1020            120,00                         260
EIRG       D   14.11.95 1036   116,00   119,00                         260
EIRG       D   14.11.95 1048   116,00   117,00                         260
EIRG       D   14.11.95 1446   116,00   117,00   116,00               1260
EIRG       D   14.11.95 1603   116,00   117,00   116,50               1760
SASG       D   14.11.95 1020    90,00    95,00                            
SASG       D   14.11.95 1036    90,00    92,00                            
SADG       D   14.11.95 0946                                            50
SADG       D   14.11.95 1006   116,00   118,00                          50
SADG       D   14.11.95 1203   116,00   118,00   116,00                250
SADG       D   14.11.95 1301   114,00   118,00   116,00                550
SADG       D   14.11.95 1316   116,00   118,00   116,00                550
SADG       D   14.11.95 1347   116,00   118,00   116,00                650
SANG       D   14.11.95 1036   145,00   150,00                            
NONG       D   14.11.95 1006            135,00                            
NONG       D   14.11.95 1048            134,00                            
NONG       D   14.11.95 1331            133,00                            
MORG       D   14.11.95 1036   135,00   140,00                            
MORG       D   14.11.95 1231   138,00   140,00                            
MORG       D   14.11.95 1316   138,00   140,00   138,50               2700
MORG       D   14.11.95 1331   138,00   139,00   138,50               2700
MORG       D   14.11.95 1432   138,00   138,50   138,50               2700
MORG       D   14.11.95 1516   138,00   139,00   138,00               4500
SNOG       D   14.11.95 1006   161,00                                   65
SNOG       D   14.11.95 1020   161,00   163,00                          65
SNOG       D   14.11.95 1132   161,00   163,00                       10100
SNOG       D   14.11.95 1217   161,00   162,00                       10100
SNOG       D   14.11.95 1301   160,00   161,00   161,00              11100
SNOG       D   14.11.95 1316   161,00   162,00   161,00              11200
SNOG       D   14.11.95 1331   160,00   161,00   161,00              11300
SNOG       D   14.11.95 1432   160,00   161,00   161,00              11600
SNOG       D   14.11.95 1531   161,00   162,00   161,00              12200
SNOG       D   14.11.95 1603   161,00   162,00   161,00              39800
ROGG       D   14.11.95 1006                                            45
ROGG       D   14.11.95 1020            145,00                          45
ROGG       D   14.11.95 1036   138,00   145,00                          45
ROGG       D   14.11.95 1301   140,00   145,00                          45
ROGG       D   14.11.95 1516   141,00   145,00                          45
ROGG       D   14.11.95 1546   142,00   145,00                          45
SVEG       D   14.11.95 1006   139,00   141,00                            
SVEG       D   14.11.95 1020   140,00   140,50                            
SVEG       D   14.11.95 1103   140,00   140,50   140,00               2000
SVEG       D   14.11.95 1316   140,00   140,50   140,00               4000
SVEG       D   14.11.95 1347   140,00   140,50   140,50               5000
MING       D   14.11.95 1006   150,00   152,00                            
MING       D   14.11.95 1316            152,00                            
MING       D   14.11.95 1347   149,00   152,00                            
KB11       D   14.11.95 0956   103,21   103,27                            
KB11       D   14.11.95 1006   103,21   103,27   103,23           50000000
KB11       D   14.11.95 1104   103,22   103,29   103,23           50000000
KB11       D   14.11.95 1119   103,22   103,29   103,23           65000000
KB11       D   14.11.95 1133   103,22   103,28   103,23           65000000
KB11       D   14.11.95 1148   103,22   103,29   103,23           70000000
KB11       D   14.11.95 1217   103,22   103,29   103,23           80000000
KB11       D   14.11.95 1232   103,22   103,29   103,23           85000000
KB11       D   14.11.95 1247   103,22   103,29   103,23           90000000
KB11       D   14.11.95 1417   103,22   103,28   103,23           95000000
KB12       D   14.11.95 0956    98,12    98,25                            
KB12       D   14.11.95 1021    98,15    98,25                            
KB12       D   14.11.95 1203    98,14    98,24                            
KB12       D   14.11.95 1402    98,15    98,25                            
KB12       D   14.11.95 1432    98,15    98,28                            
KB12       D   14.11.95 1443    98,15    98,30                            
KB12       D   14.11.95 1447    98,15    98,24                            
KB13       D   14.11.95 0956    95,55    95,75                    10000000
KB13       D   14.11.95 1050    95,55    95,70                    10000000
KB13       D   14.11.95 1148    95,55    95,74                    10000000
KB13       D   14.11.95 1232    95,55    95,73                    10000000
KB13       D   14.11.95 1247    95,60    95,73                    70000000
KB13       D   14.11.95 1402    95,60    95,75                    70000000
KB13       D   14.11.95 1417    95,65    95,78    95,74           75000000
KB13       D   14.11.95 1432    95,70    95,90    95,75           85000000
KB13       D   14.11.95 1501    95,70    95,85    95,75           85000000
KB07       D   14.11.95 1247   100,45   100,52                    10000000
KB07       D   14.11.95 1332   100,45   100,47                    10000000
KB07       D   14.11.95 1417   100,45   100,52                    10000000
KB10       D   14.11.95 0956   112,40   112,55                            
KB10       D   14.11.95 1006   112,45   112,55                            
KB10       D   14.11.95 1050   112,40   112,55                            
KB10       D   14.11.95 1133   112,40   112,55                    20000000
KB10       D   14.11.95 1447   112,40   112,60                    20000000
HL13       D   14.11.95 0956   106,96   107,05                            
HL13       D   14.11.95 1501   106,97   107,05                            
HL17       D   14.11.95 1021   100,96   101,10                            
HL17       D   14.11.95 1050   100,96   101,10                    25000000
HL17       D   14.11.95 1148   100,96   101,10                    60000000
HL17       D   14.11.95 1347   100,96   101,10                    62000000
HL18       D   14.11.95 0956    97,55    97,75                            
HL18       D   14.11.95 1006    97,55    97,80                            
HL18       D   14.11.95 1021    97,57    97,80                            
HL18       D   14.11.95 1417    97,61    97,80                            
HE70       D   14.11.95 0956   102,93   103,07                            
HE70       D   14.11.95 1104   102,93   103,07                    25000000
HE70       D   14.11.95 1148   102,93   103,07                    60000000
HE72       D   14.11.95 0956   112,55   112,75                            
HE72       D   14.11.95 1417   112,55   112,80                            
HE72       D   14.11.95 1432   112,60   112,80                            
HE72       D   14.11.95 1447   112,65   112,80                            
HE75       D   14.11.95 0956   100,60   100,75                            
HE75       D   14.11.95 1050   100,70   100,80                            
HE75       D   14.11.95 1402   100,70   100,80                     5000000
HE75       D   14.11.95 1432   100,70   100,85                     5000000
TF60       D   14.11.95 0956   102,63   102,70   102,68           10000000
TF60       D   14.11.95 1006   102,63   102,70   102,68           20000000
TF61       D   14.11.95 1147   100,39   100,44   100,42          100000000
TF61       D   14.11.95 1431   100,39   100,44   100,42          103000000
TG62       D   14.11.95 0946    96,77    96,87                            
TG62       D   14.11.95 1005    96,80    96,90    96,85            5000000
TG62       D   14.11.95 1133    96,80    96,90    96,85           10000000
TG62       D   14.11.95 1417    96,85    96,95    96,85           10000000
KM93       D   14.11.95 0946   119,61   119,80                    25000000
KM93       D   14.11.95 1035   119,65   119,80                    60000000
KM93       D   14.11.95 1133   119,65   119,80                   110000000
KM93       D   14.11.95 1317   119,65   119,80                   172000000
KM93       D   14.11.95 1328   119,65   119,80                   234000000
KM93       D   14.11.95 1417   119,71   119,85                   234000000
KM93       D   14.11.95 1431   119,75   119,90                   234000000
KM93       D   14.11.95 1447   119,75   119,85                   234000000
KM93       D   14.11.95 1501   119,75   119,80                   234000000
KM94       D   14.11.95 0946   100,45   100,53                            
