517396	"Nord-Kro"	""	""	7672	""	""	        
517397	"Ranum, Otto"	"Gullvikv. 16 B"	""	7800	""	""	        
517398	"Trõndelag Meieri A/L"	"Melkev. (7650)"	"Pb. 133"	7651	""	""	        
517399	"Guldahl Lars Axel"	"E C Dahls g 2"	""	7013	""	""	        
517400	"Juuls Kompressorservice"	"Ole L Kolstads v 2"	""	7080	""	""	        
517401	"Folla Tech AS"	""	""	7723	""	""	        
517402	"Settefiskanlegget A/S"	"Lundamo (7094)"	"Pb. 917"	7001	""	""	        
517403	"èfjord Maskinsenter A/S"	""	""	7170	""	""	        
517404	"Bryggestua A/S"	"Havnev. 6 B (7600)"	"Pb. 142"	7601	""	""	        
517405	"Veterinërvakta i Verdal"	"Mõlleg. 4"	""	7650	""	"O"	        
517406	"Viak A/S"	"Kompetansesenteret"	""	7700	""	""	        
517407	"HÜrstad S"	"Mebonden"	""	7580	"S. HÜrstad"	""	        
517408	"Verdal apotek"	"Jernbaneg."	""	7650	""	""	        
517409	"Trõndelag Betongsaging"	"Kokkv. 14"	""	7650	""	""	        
517410	"Arne Moe Regnskapskontor"	"Kjõpmannsgt. 29 B"	""	7500	"Arne Moe"	"TK"	19951114
517411	"Engens Sigmund Planteskole"	""	""	7320	""	""	        
517412	"Tunvegen Borettslag"	"Midtre Tunhõgda 8 /9"	""	7058	""	""	        
517413	"Piotech A/S"	"Sõndre g 13 (7011)"	"Pb. 2020"	7001	""	""	19951128
517414	"Interservice A/S"	"Prof Brochs g 6"	""	7030	""	""	        
517415	"Heen Roar"	"Orkanger"	""	7300	""	""	        
517416	"Linnea Blomster"	"Saupstadringen 7"	""	7078	""	""	        
517417	"Trõndelag Potetindustrier"	""	""	0	""	""	        
517418	"Olsen Fridtjof Farge AS"	"Brõsetv. 177"	""	7048	""	""	19950925
517419	"GrÜdal Edvin"	"Saupstadringen 7"	""	7078	""	""	        
517420	"Shellstasjonen"	""	""	7500	""	""	        
517421	"Sõrli Forbruksforening Landhdl."	"Jule"	""	7884	""	""	19960103
517422	"SnÜsa Landbrukshus A/L"	""	""	7760	""	""	        
517423	"Nortroll A/S"	"Havnev. 6 (7600)"	"Pb. 133"	7601	""	""	        
517424	"Inderõy Samvirkelag"	"ùverg. 21"	""	7670	""	""	        
517425	"Johannessen Anna Eftf"	"Ogndalsv. 16"	""	7700	""	""	        
517426	"Rõroshytta Trondheim"	"Brõsetv. 175 E (7048)"	"Pb. 100"	7461	""	""	        
517427	"Levanger Sanitetsforening"	"Sjõg. 14"	""	7600	""	""	        
517428	"Overvik Eiliv"	"Kjõpmannsg. 31"	""	7500	""	""	        
517429	"Beitstad Samvirkelag"	""	""	7730	""	""	        
517430	"CMT A/S"	"Innherredsv. 57"	""	7043	""	""	        
517431	"Hansbakk Torleif & Co"	"Hanskemakerbakken 1"	""	7018	""	""	        
517432	"Veterinërvakta"	""	""	7863	""	"O"	        
517433	"Strindheim Service A/S"	"Kong ùysteins v 4"	""	7045	""	""	        
517434	"HE-Plan A/S"	"Spillumstranda"	""	7820	""	""	        
517435	"Anlegg og Utemiljõ AS"	"Eklespandet"	""	7036	""	""	        
517436	"Gerds dame og herrefrisering"	"Sõrg. 3"	""	7650	""	""	        
517437	"Garden A/S"	"Estenstadv. 37"	""	7049	""	""	        
517438	"Grafisk Preg A/S"	"Finn Christiansens v 1 (7800)"	"Pb. 337"	7801	""	""	        
517439	"Evenhus Regnskapsservice"	"Vikaleiret"	""	7633	"Berit Evenhus"	"TK"	        
517440	"Nyeggen, Roger"	"ù Rosten 90"	""	7075	""	""	        
517441	"Team-Verktõy A/S"	"Hammerbergv."	""	7120	" Thorsen Thor"	""	        
517442	"Husdal, Odd Arne"	" (7300)"	"Pb. 10"	7301	""	""	        
517443	"Under Dusken"	"Elgeseter g 1"	""	7030	""	""	        
517444	"Rissa BegravelsesbyrÜ"	""	""	7100	""	""	        
517445	"Nord-Trõndelag Assuranse A/S"	"Nordg. 15 (7650)"	"Pb. 90"	7651	""	""	        
517446	"Kõff se K ù F F -Nord A/S, fõrst under b"	""	""	7001	""	""	        
517447	"Frõken Frue"	"Kongens g 35"	""	7700	""	""	        
517448	"Singsaas Johan R"	"Kjõpmannsg. 34"	""	7011	""	""	        
517449	"Urds Barneutstyr"	"Kongensg. 28"	""	7700	""	""	        
517450	"GH Elektromarked AS"	"Harald HÜrfagresgt. 1"	""	7041	""	""	19951109
517451	"Avskrivings-Spesialisten"	"Thomas Angells g 7"	""	7011	"KÜre Li"	""	19951205
517452	"Fosen Trafikklag A/S"	"Fosenkaia"	""	7010	""	""	        
517453	"Osen Handelsforening avd. 1"	""	""	7740	""	""	        
517454	"Rõnning, Magne"	"Fearnies pl"	""	7300	""	""	        
517455	"Frosta Trygdekontor"	""	""	7633	"KÜre Juberg"	""	19950210
517456	"Larsen K & Co A/S"	""	""	7000	""	""	        
517457	"Trondheim Flyklubb"	" (7057)"	"Pb. 839"	7001	""	""	        
517458	"Flatheim Gaute Siv ing A/S"	"Olav Tryggvasons g 5"	""	7011	""	""	        
517459	"Heimdal Legekontor"	"RingvÜlv. 2"	""	7080	""	""	        
517460	"A B O S AS"	"Kr Uppdals v 2"	""	7024	""	""	        
517461	"Gribb Produksjoner A/S"	"Fossegrenda 14 C"	""	7038	""	""	        
517462	"Hitra Kjõleservice"	"Ansnes"	""	7241	""	""	        
517463	"Lërdoktor'n AS"	"Jomfrug 3"	""	7011	""	""	        
517464	"Lervik A/S"	"Industriv. 25"	""	7200	"brukseier Lervik Asbjõrn"	""	        
517465	"Tonstad HÜrsenter"	"Torvmyra 2"	""	7075	""	""	        
517466	"Nyvold I A/S"	"Inge Krokanns v 15 A"	""	7340	""	""	        
517467	"MNM Mid-Nor Marketing"	"Nedre Ila 39"	""	7018	""	""	        
517468	"Inderõy Taxi"	""	""	7713	""	""	        
517469	"Nor-Rad Radiatorfabrikk"	"V Rosten 104"	""	7075	""	""	        
517470	"Nordpro A/S"	"Byav. 59"	""	7700	""	""	        
517471	"Kjelsli Lorents A/S"	""	""	7084	""	""	        
517472	"Trõndelag Meieri A/L avd. Hemne"	"Kyrksëterõra"	""	7200	""	""	        
517473	"Berendsohn AG"	"RÜdyrv. 12"	""	7082	""	""	        
517474	"Fossland Jostein"	"MediÜ"	""	7870	""	""	        
517475	"Havsteinaunet barnehage"	"Karolinerv. 5"	""	7021	""	"O"	        
517476	"Kotsõy Samvirkelag"	""	""	7494	""	""	        
517477	"Nove Gunnar Agenturer A/S"	"Aspeggen"	""	7590	""	""	        
517478	"Bioway International A/S"	"ù Rosten 88"	""	7075	""	""	        
517479	"Folldal Verk A/S"	"Fagervika"	""	7018	""	""	        
517480	"S O S SprÜk- & OversettelsesService"	"Sigurd Bergs alle 12"	""	7015	""	""	        
517481	"Bank-Kroa A/S"	"Torgg. 2"	""	7700	""	""	        
517482	"Arbeidskontoret for Stjõrdalen"	"Kjõpmannsg. 13"	""	7500	""	"O"	        
517483	"Skjermveien Barnehage"	"Skjermv. 78 B"	""	7023	""	"O"	        
517484	"Norsk Folkehjelp Sanitet Trondheim"	"Ormen Langes v 7"	""	7041	""	""	        
517485	"Aae Jon Reidar"	"Orkedalsv. 69"	""	7300	""	""	        
517486	"Cometen A/S, Video"	"Jonsvannsv. 48 (7017)"	"Pb. 3160"	7001	""	""	        
517487	"Svendsen, Torbjõrn"	"Skoleg. 14"	""	7900	""	""	        
517488	"Grendahl Bil"	"Kirkeg. 75 D"	""	7600	""	""	        
517489	"Arbeidsstuer for barn"	"Nordslettv. 297"	""	7038	""	""	        
517490	"Sõrdyrõy Camping"	"Sõrdyrõy"	""	7273	""	""	        
517491	"Rindsem Mõlle A/S"	"Vinne"	""	7650	""	""	        
517492	"Stamnës, Jebens, Engelsen & Rismark Advo"	"Nordre g 12"	""	7011	""	""	        
517493	"Bilberging Levanger"	"IndustriomrÜdet"	""	7650	""	""	        
517494	"Regnskapssentralen-Kõff Nord A/S"	"Thonning Owesens g 37"	""	7044	""	""	        
517495	"Bruktcentralen"	"Fjordg. 14"	""	7010	""	""	        
517496	"Sandnes, Jarle"	"Tore Hunds g 23"	""	7650	""	""	        
517497	"Saga Braseriet"	""	""	7200	""	""	        
517498	"Ramo A/S"	"Nordre Hallsetv. 58"	""	7023	""	""	        
517499	"A O F - foreningen for Trondheim"	"Olav Tryggvasons g 5"	""	7011	""	""	        
517500	"Mobilia Stekhus"	"Elgeseter g 57"	""	7030	""	""	        
517501	"Brekken Samvirkelag"	""	""	7470	""	""	        
517502	"Barreth Mõbel A/S"	"St Olavs g 12"	""	7012	""	""	        
517503	"Adolf ùiens Fonds"	"Joh Tillers v 13"	""	7080	""	""	        
517504	"Skipsekspedisjon"	"Havna"	""	7600	""	""	        
517505	"Alfa-Laval Agri Scandinavia A/S"	""	""	7633	""	""	        
517506	"Langaard Conrad A/S"	"GranÜslia 32"	""	7047	""	""	        
517507	"Fix frisõrsalong"	"KvÜl"	""	7096	""	""	        
517508	"Trondheim Parkett og Gulvsliperi"	"Ditlev Bloms v 3 (7080)"	"Pb. 1540"	7001	""	""	        
517509	"Rimi / Trondheim / Thonning Owesensgate"	"Thonning Owesens g 31"	"P.b.3918, Leangen"	7044	""	""	        
517510	"Orkla Engineering AS"	"Grõnõra"	""	7300	""	""	        
517511	"Nes Ungdomslag"	""	""	7165	""	""	        
517512	"Je-Bo Hellestõperi"	"Steinanv. (7048)"	"Pb. 5805"	7002	""	""	        
517513	"Motestrikk"	"Sõren R Thornës v 19"	""	7800	""	""	        
517514	"Rosten barnehage"	"Rosten Grendahus"	""	7075	""	"O"	        
517515	"Nina's Frisõrsalong"	"BotngÜrd"	""	7160	""	""	19951220
517516	"S A T S kontoret"	"Kongens g 38"	""	7700	""	""	        
517517	"Wik Anne Lise"	"Arkitekt Christies g 11"	""	7013	""	""	        
517518	"Hoff Holding A/S"	"Brattõra"	""	7010	""	""	        
517519	"Tekstilbua"	"Soknedal"	""	7349	""	""	        
517520	"Hageanlegg A/S"	"Loholt alle 16 (7049)"	"Pb. 5802 MOHOLTAN"	7002	""	""	        
517521	"Snippen Bilservice AS"	"Overhallsv. 56"	""	7800	""	""	        
517522	"Hove Camping"	"ènõya"	""	7350	""	""	        
517523	"Langeng Bygg A/S"	"IndustriomrÜdet"	""	7480	""	""	        
517524	"Trondheim Fõrskolelërerlag"	"Sluppenv. 12 E (7037)"	"Pb. 6069"	7003	""	""	        
517525	"Hjõrdis Pizza-Grill"	"KvÜl"	""	7096	""	""	        
517526	"Opdahl, Olsson, NygÜrd og Kristensen Adv"	"Kjõpmannsg. 10"	""	7013	""	""	        
517527	"T M K Finansconsult"	"Ole Vigs g 1"	""	7500	""	""	        
517528	"Team Trading A/S"	"Alf Godagers v 7"	""	7081	""	""	        
517529	"Esp Renseri A/S"	"Nedre Bakklandet 22"	""	7014	""	""	        
517530	"Kystkabel M/S"	""	""	7563	""	""	        
517531	"Industri og Landbrukservice"	"Buvika"	""	7350	""	""	        
517532	"Esso Servicesenter"	""	""	7200	""	""	19960105
517533	"Liebech Hans Chr"	"Leirfossv. 27"	""	7038	""	""	        
517534	"DalgÜrd legesenter"	"DalgÜrdstien 14"	""	7024	""	""	        
517535	"Alfa-Laval Agri Scandinavia A/S"	""	""	7700	""	""	        
517536	"Bernhard Studio A/S"	"Fillan"	""	7240	""	""	        
517537	"Obs Bygg"	"Harald HÜrfagres g 1"	""	7041	""	""	19950524
517538	"Gaveagenturet"	"Dalkantv. 8 C"	""	7053	""	""	        
517539	"Energi og Vannteknikk A/S"	"Kai 23"	""	7010	""	""	        
517540	"Bjugn Industrier A/S"	""	""	7160	"Fagerbekk"	""	        
517541	"SnÜsa Vaskeri"	""	""	7760	""	""	        
517542	"Maskinco A/S"	"ù FlatÜsv. 18"	""	7079	""	""	        
517543	"Frõya Invest"	"Sistranda"	""	7260	""	""	        
517544	"Tess Stjõrdal A/S"	"Kjõpmannsg. 10 B"	""	7500	""	""	        
517545	"Tetlie, Kjell-Ola"	"Homstad"	""	7863	""	""	        
517546	"Rõed Per Kristian"	"Nordre g 2"	""	7011	""	""	        
517547	"Aqua Thermo AS"	"Industriv. 1"	""	7200	""	""	        
517548	"Fossum Elektronikk"	"Aunfoss"	""	7873	""	""	        
517549	"Johansen L"	"Havneg. 4"	""	7800	""	""	        
517550	"Dragsten, Gunvor Smith"	"Selbustrand"	""	7584	""	""	        
517551	"Gjettum Kr Sivilingeniõr A/S"	"HÜkon d godes g 2"	""	7600	""	""	19950328
517552	"Bye Mõlle"	""	""	7630	""	""	        
517553	"KÜres herre- og ungdomsklër"	"Bergmannsg. 12"	""	7460	""	""	        
517554	"Bukowskis Kunst-Auksjoner"	"Kirkeg. 17"	""	7014	""	""	        
517555	"Hemne Pels"	"Kyrksëterõra"	""	7200	""	""	        
517556	"Markedsplan Trõndelag"	" (7074)"	"Pb. 10"	7074	""	""	        
517557	"Sakshaug Varme og Industriservice"	"Bynesv. 50 (7018)"	"Pb. 3557 ILEVOLLEN"	7001	""	""	        
517558	"Forsikringsbutikken Lade"	"Haakon VII's g 9 (7041)"	"Pb. 3005 LADE"	7002	""	""	        
517559	"Kongelig Norsk Automobilklub"	"Olav Tryggvasons g 40"	""	7011	""	""	        
517560	"Nissekollen barnehage"	"Prestekragev. 16"	""	7035	""	"O"	        
517561	"Nassau Door Trõndelag"	"Fossegrenda 22 (7038)"	"Pb. 4351 HOSPITALSLùKKAN"	7002	""	""	19950822
517562	"Rullestolekspertene Midt-Norge A/S"	"Lade alle 65"	""	7041	""	""	        
517563	"Ishoel Mek og Rep"	""	""	7340	""	""	        
517564	"Den Evangelisk Lutherske Frikirke"	""	""	7690	""	""	        
517565	"Nord Trõndelag Fiskeoppdretterlag"	"Fjordg. 10"	""	7900	""	""	        
517566	"Expert Radio & TV A/S"	"Stokmov. 2"	""	7500	""	""	        
517567	"Titek A/S"	"Strandv. 40 (7042)"	"Pb. 164"	7080	""	""	19950612
517568	"èfjord GÜrdsregnskapslag"	"èrnes"	""	7170	""	""	        
517569	"Grabban's danseorkester"	"Haugnessvingen 23"	""	7038	""	""	        
517570	"Hitra malerforretning"	"Fillan"	""	7240	""	""	        
517571	"Orkla River Lodge"	"StorÜs"	""	7385	""	""	        
517572	"Mikro Modellverksted"	"Mõrkvedtunet 16"	""	7800	""	""	        
517573	"Sparebanken Midt-Norge"	""	""	7840	""	""	        
517574	"Acrylicon Midt- & Vest-Norge"	"Leangenv. 7"	""	7044	""	""	        
517575	"Heimdal Regnskapsservice Jan SlÜttõy"	"Sõrbruv. 19 A"	""	7080	""	""	        
517576	"Waldum A/S"	"Fjordg. 22 (7010)"	"Pb. 2502"	7001	""	""	        
517577	"Intoco A/S"	"Angelltrõa HovedgÜrd"	""	7048	""	""	19950906
517578	"Mo, Marit"	""	""	7320	""	""	        
517579	"Kjõlstuggu"	"Hõgkjõlen parkering"	""	7320	""	""	        
517580	"Ecolab A/S"	"Martin Stokkens v 37"	""	7027	""	""	        
517581	"Auset Regnskapskontor"	"Skolev. 14"	""	7310	""	""	        
517582	"Norsk Informasjonsteknologi AS"	"Kjerkg. 18"	""	7460	""	""	        
517583	"Romundstad El-service"	"Lõkken Verk"	""	7332	""	""	        
517584	"Hanssen Tom Fiskeoppdrett A/S"	""	""	7900	""	""	        
517585	"Vigestad GÜrd"	""	""	7900	""	""	        
517586	"Grõtte, Tore"	""	""	7085	""	""	        
517587	"Importservice A/S"	"Sjõg. 33"	""	7600	""	""	        
517588	"Fjellheim Transport A/S"	"Nonneg. 2 C"	""	7014	""	""	        
517589	"Vest-Tyske Konsulat"	"Leksvikg. 2 (7041)"	"Pb. 5410 JARLESLETTA"	7002	""	"O"	        
517590	"Hõydal Prosjektering A/S"	"Jamthaugv. 100"	""	7562	""	""	        
517591	"Namsskogan Avlõserlag, Jogeir Bjõrhusdal"	""	""	7890	""	""	        
517592	"Namsskogan Avlõserlag"	""	""	7896	""	""	        
517593	"Trondheim Hõrselhemmedes Forening"	"Sõndre g 9"	""	7011	""	""	        
517594	"Tommen Gram AS"	""	"Pb. 5414 LADE"	7002	"Eivin Sylte"	"E"	19951220
517595	"Reinertsen A R"	"Seilmakerg. 3"	""	7700	""	""	        
517596	"ùyan Brõdr & Co"	""	""	7200	""	""	        
517597	"Brundalen tannklinikk"	"Leistadv. 3"	""	7047	""	"O"	        
517598	"Wormdal A Planteskole"	""	""	7320	""	""	        
517599	"Best A/S"	"Nedre Bakklandet 58 C (7014)"	"Pb. 177"	7001	""	""	        
517600	"Bergstadens Hotel Best Western AS"	"Oslov. 2"	""	7460	"Bosse Erikosn"	""	19951219
517601	"Kreditkassen / Olav Trygvassonsgate"	"Olav Tryggvasons g 39 /41"	"P.b. 326"	7011	""	""	        
517602	"Jansen Bensinstasjon"	"Husbysjõen"	""	7113	""	""	        
517603	"Videotjenester"	"Finnemarka 4"	""	7600	""	""	        
517604	"Drageid leirskole og kurssted"	""	""	7748	""	""	        
517605	"Trondheim Rõde Kors"	"Bergljots g 3 (7030)"	"Pb. 2868"	7001	""	""	        
517606	"Lium Toralf Bakeri-Konditori A/S"	"Soknedal"	""	7349	""	""	        
517607	"S A S Service Partner Restauranter A/S"	"Trondheim lufthavn"	""	7500	""	""	        
517608	"Damli Jõran Pelsdyrfarm"	"StorÜs"	""	7385	""	""	        
517609	"Hamstad A/S, Ingeniõrfirmaet"	""	""	7590	""	""	        
517610	"Strinda SmÜdyrklinikk"	"Veiskillet"	""	7048	""	""	        
517611	"Grande Dame- og Herrefrisõr"	"Elgeseter g 4"	""	7030	""	""	        
517612	"Moholt Transport & Maskin"	"Husbysjõen"	""	7113	""	"T"	        
517613	"Trõnderbas A/S"	"Dalseths g 6"	""	7900	""	""	        
517614	"Namdal Byggservice - Vold og Grannes"	"MediÜ"	""	7870	""	""	        
517615	"Trondheim Lyd & Bilde A/S"	"Munkeg. 30 (7011)"	"Pb. 222"	7001	""	""	        
517616	"Helgemo Jan & Co"	"Ekornv. 12"	""	7560	""	""	        
517617	"Frost Eiendom A/S"	"Hornebergv. 7"	""	7038	""	""	        
517618	"Te- og Kaffehuset A/S"	"Dronningens g 28 (7011)"	"Pb. 854"	7001	""	""	        
517619	"Kvennhusbua"	"Kjerkg. 38"	""	7460	""	""	        
517620	"Cadnordic A/S"	"Erl Skakkes g 49 B"	""	7013	""	""	        
517621	"Folkeuniversitetet Trondheim"	"E C Dahls g 2"	""	7013	""	""	        
517622	"Drosjer (Taxi)"	""	""	7994	""	""	        
517623	"Aune Brõdrene Rederi"	"Oksvoll"	""	7165	""	""	        
517624	"Aar Trafikkskole A/S"	"Sõndre g 11"	""	7011	""	""	        
517625	"Inderberg GÜrd"	"èkvika"	""	7900	""	""	        
517626	"Hommelvik Trëlast Arbeiderforening"	"Hommelvik"	""	7550	""	""	        
517627	"Madeira Frisersalong"	"ùstmarkv. 2"	""	7040	""	""	        
517628	"Knudsen, Kjell"	"GranÜsv. 1"	""	7048	""	""	        
517629	"Orkanger Aluminium & Blikk"	"Hynnev. 5 (7300)"	"Pb. 66"	7301	""	""	        
517630	"Strinda Bensin"	"Jonsvannsv. 137"	""	7048	""	""	        
517631	"Fillingsnes Arnfinn Transport"	"Prinsens g 45"	""	7011	""	""	        
517632	"Trõndersk Multimedia A/S"	"Magneten"	""	7600	" Hans Petter Sundal"	""	        
517633	"Auto Fire A/S"	"Havnev. 6"	""	7600	""	""	        
517634	"Gjensidige Midt-Norge"	"Ranemsletta (7863)"	"Pb. 137"	7863	""	""	        
517635	"Regnskap-TO, A/S"	"Fjordg. 46 /48"	""	7010	""	""	        
517636	"Seltech Nord AS"	"Sluppenv. 12 E (7037)"	"Pb. 6042"	7003	""	""	        
517637	"Bekga Fabrikker A/S"	"Thonning Owesens g 35 B"	""	7044	""	""	19951127
517638	"Delta Elektro A/S"	"Skipperg. 10 (7042)"	"Pb. 5111"	7001	""	""	        
517639	"Norsk Inkasso A/S"	"Sjõg. 33"	""	7600	""	""	        
517640	"Munkvold Misjonshus"	""	""	7340	""	""	        
517641	"Faktor A/S"	"Innherredsv. 8 (7014)"	"Pb. 5122"	7002	"Tanem"	""	19951110
517642	"Lõkken Kjell"	"Fannrem"	""	7320	""	""	        
517643	"Stjõrdal Bilservice A/S"	"Innherredsv. 63"	""	7500	""	""	        
517644	"SnÜsa skogforvaltn"	""	""	7700	""	""	        
517645	"Spjõtvoll Trykk A/S"	"Nordslettv. 4 D"	""	7038	""	""	        
517646	"Hauger Engros A/S"	"Petersborg g 4 B"	""	7013	""	""	        
517647	"Strand, Jõrund"	"Seljev. 15"	""	7200	""	""	        
517648	"Nea Radio"	""	""	7580	""	""	        
517649	"Magnussen, Guttorm"	"Stokkstrandhaugen 39"	""	7900	""	""	        
517650	"Ide Skeidar Trõndelag AS"	"ù Rosten 40 (7075)"	"Pb. 33"	7075	"Rolf Balstad"	""	        
517651	"Namdal Arbeiderblad"	"Grong"	""	7870	""	""	        
517652	"Evanger Bjarne"	"Kongens g 91 B"	""	7012	""	""	        
517653	"Healingsenteret Senter For Psykisk Utvik"	"Jonsvannsv. 435"	""	7058	""	"O"	        
517654	"ALLFORSK AVH"	""	""	7000	""	""	        
517655	"Trondheim Desktop-Senter A/S"	"GranÜsv. 3"	""	7048	""	""	        
517656	"Stjõrdal Museum"	"Vërnes (7500)"	"Pb. 231"	7501	""	"O"	        
517657	"Forum Touche Ross Statsautoriserte revis"	"Leirfossv. 27"	""	7038	""	""	        
517658	"OK Bilverksted A/S"	"Hornebergv. 11"	""	7038	""	""	        
517659	"Sëther Stein Erik"	"Leirfossv. 27"	""	7038	""	""	        
517660	"ùstnor, Olav"	"Bergliv. 6"	""	7600	""	""	        
517661	"Salong 89"	""	""	7177	""	""	        
517662	"Wang Tekst og Datautstyr"	""	"P.B. 12, Furuset"	1001	""	""	19950802
517663	"Rishaug Bandag A/S"	"Smiseth"	""	7620	""	""	19951107
517664	"Trygstad T"	"Kjerkg. 12"	""	7460	""	""	        
517665	"Shellstasjoner"	""	""	7095	""	""	        
517666	"Catz"	"Vekterg. 5"	""	7650	""	""	        
517667	"HõrgÜrd Asbjõrn A/S"	"Fossegrenda 36 (7038)"	"Pb. 4253"	7002	""	""	        
517668	"Sing Ang Trondheim A/S"	"Bromstadv. 25"	""	7045	""	""	        
517669	"ASVO Verdal"	"Vektergt. 5"	""	7650	""	""	19951130
517670	"Halle Brõdr A/S"	""	""	7500	""	""	        
517671	"Alte Solutleie"	"Fossbrennv. 33 B"	""	7800	""	""	19951115
517672	"Hernes GÜrd"	""	""	7530	""	""	        
517673	"Haarstad & Falkvoll Advokatfirmaet"	"Olav Tryggvasons g 39 /41"	""	7011	""	""	        
517674	"Rõrvik Bok-og Papirhandel A/S"	"Kjõpmannsg. 10"	""	7900	""	""	        
517675	"Teeness A/S"	"Nedre Ila 39 (7018)"	"Pb. 3532"	7002	"Karl Ove Nilsen"	"P"	        
517676	"Centrum Bowling"	"Tinghuspl. 1"	""	7013	""	""	        
517677	"Ranheim legesenter"	"Sverre Svendsens v 38"	""	7053	""	""	        
517678	"Brobakke Joh & Sõnn A/S"	"Kjõpmannsg. 41"	""	7011	""	""	        
517679	"Ringve Museum"	"Lade alle 60 (7041)"	"Pb. 3064 LADE"	7002	""	"O"	        
517680	"Unodrill A/S"	"Fjordg. 72"	""	7010	""	""	        
517681	"Kanto KÜper"	"Prinsens g 32"	""	7011	""	""	        
517682	"Wessel-Aas Terje"	"Kjõpmannsg. 34"	""	7037	""	""	        
517683	"Meldal Regnskapslag"	""	""	7390	""	""	        
517684	"Postholm John Stenhuggeri"	"Catharine Lysholms v 11"	""	7022	""	""	        
517685	"Overhalla Fysioterapi"	"Ranemsletta"	""	7863	""	""	        
517686	"Laukeland Audun"	"Kongens g 22"	""	7011	""	""	        
517687	"Meldal sõm tre vev"	"StorÜs"	""	7385	""	""	        
517688	"Forenede Cresco Regnskap"	"Sjõg. 11 B"	""	7600	""	""	        
517689	"Andersson Arvid"	"Ranheimsv. 131"	""	7053	""	""	        
517690	"Europa Express"	"Munkeg. 19"	""	7013	""	""	        
517691	"Lillerõnning Snekkerifabrikk A/S"	"Kotsõy"	""	7494	"Toralf Lillerõnning"	""	19960104
517692	"Vannebo Fiskeoppdrett A/S"	""	""	7815	""	""	        
517693	"Hittegodskontorer"	"Jernbanen"	""	7010	""	""	        
517694	"Norske Shell A/S"	"Bjõrumsbrekka 5"	""	7800	""	""	        
517695	"Sõdahl Norge A/S"	"Ranheimsv. 175"	""	7053	""	""	        
517696	"Ytterdahl Tor & Co"	"VÜdanv. 8 a"	""	7024	""	""	        
517697	"Nordtrõnderen og Namdalen"	"Havneg. 12"	""	7800	""	""	        
517698	"Nëss Joh"	"Olav Tryggvasons g 26"	""	7011	""	""	        
517699	"Solveigs Sol- og SHS Slankesalong"	"Tangenv."	""	7650	""	""	        
517700	"Leksvik Kommunale Forening"	""	""	7120	""	""	        
517701	"Skage, Jostein"	""	""	7970	""	""	        
517702	"Smith E A -Bygg AS"	"Heggstadmoen 13"	""	7080	"salgskons. Borthen Henrik"	""	        
517703	"Bergsmo barnehage"	""	""	7872	""	"O"	        
517704	"Grande Steinar"	"Fiskhallen"	""	7011	""	""	        
517705	"Lerseth's Gartneri"	"Sverresdalsv. 20"	""	7020	""	""	        
517706	"Teppeland AS"	""	""	7000	""	""	        
517707	"Dansesenteret Jostein Kroglund"	"Julõyv. 64"	""	7500	""	""	        
517708	"Engeness Roald"	"Ths Angells g 12"	""	7011	""	""	        
517709	"Studenterhytta"	"GrÜkallen (7020)"	"Pb. 222"	7034	""	""	        
517710	"Norske Shell A/S"	"Vërnes Flystasjon"	""	7500	""	""	        
517711	"Orkdal Sparebank"	""	""	7136	""	""	        
517712	"Hovset Arild Trykkservice"	"V Rosten 54"	""	7080	""	""	        
517713	"Dahlhaugs Selskapsmat"	"Spongdal"	""	7074	""	""	        
517714	"Cemato A/S"	"V Rosten 83 (7005)"	"Pb. 53"	7075	""	""	        
517715	"Energidata A/S"	"ù FlatÜsv. 14"	""	7079	"Siv.ing. Fredriksen Oddbjõrn"	""	        
517716	"Orkideen Blomster"	"Risvollan senter"	""	7036	""	""	        
517717	"ùrland Turistheim A/S"	"Yrjars g"	""	7130	" Lõge Turid ùien Og Ingvald Sa"	""	19950818
517718	"Rema 1000"	"Kjõpmannsg. 43"	""	7500	""	""	        
517719	"Ytringen A/S"	"Engasv."	""	7900	""	""	        
517720	"Autohuset A/S"	"Hornebergv. 11"	""	7038	""	""	19950213
517721	"Drosjer"	""	""	7760	""	""	        
517722	"Lund Handlaft A/S"	""	""	7393	" Lund Jan Olav/Per Olav Lund"	"P"	        
517723	"A O F regionkont."	"Nedre Flanderborg 5"	""	7460	""	""	        
517724	"Wist Personbil AS"	"Haakon VII's g 8 /10"	""	7041	""	""	        
517725	"Natura Busch A/S"	"Uglav. 7"	""	7024	""	""	        
517726	"Frostabussen"	"Vikaleiret"	""	7633	""	""	        
517727	"Nord West BÜt Trondheim Eli Nordhammer"	"Eikv. 1 B"	""	7058	""	""	        
517728	"Jakobsen Reidun"	"Nordre g 12"	""	7011	""	""	        
517729	"Askim Anleggsgartnermester AS"	"Reppev. 2"	""	7053	""	""	        
517730	"Pedersen Peder A J & Sõnn"	"Hommelvik"	""	7550	" Peder M"	""	        
517731	"Misjonskirken"	"Arkitekt Christies g 1 C"	""	7013	""	""	        
517732	"Belboe Einar Markedskonsulent"	"Munkeg. 41 (7011)"	"Pb. 4308 HOSPITALSLùKKAN"	7002	""	""	        
517733	"Norsk Folkehjelp"	"Saltbuv. 4"	""	7800	""	""	        
517734	"Transportsystemer AS"	""	""	7390	"boligforvalter Lein Morten"	""	        
517735	"MK-Radio"	"Yrkesv. 12"	""	7500	""	""	        
